id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
46207,fr,White Material,6.262,2010-11-19,white material,7.1,57
46064,en,Den Brother,6.234,2010-08-13,den brother,6.0,56
13752,no,Max Manus,6.23,2010-09-03,max manus man of war,7.1,114
36801,en,Cemetery Junction,6.225,2010-08-17,cemetery junction,6.6,116
38031,en,You Will Meet a Tall Dark Stranger,6.209,2010-05-23,you will meet a tall dark stranger,5.8,431
47407,en,Milf,6.198,2010-10-17,milf,4.1,41
40194,fr,Coursier,6.195,2010-02-24,paris express,4.9,74
39845,en,Love Ranch,6.185,2010-06-30,love ranch,6.1,28
45745,en,Sintel,6.157,2010-09-30,sintel,7.6,99
10797,da,Terkel i knibe,6.135,2010-03-26,terkel in trouble,6.4,39
51072,fr,De vrais mensonges,6.092,2010-12-21,beautiful lies,5.8,70
66195,en,The Perfect Host,6.088,2010-07-01,the perfect host,6.3,217
39440,en,"Waiting for ""Superman""",6.068,2010-09-24,waiting for superman,7.0,70
37737,hi,Kites,6.058,2010-05-21,kites,5.8,67
46837,en,Kaboom,6.052,2010-10-06,kaboom,5.7,175
80188,en,Boy Wonder,6.036,2010-08-12,boy wonder,6.6,77
12834,en,Leaves of Grass,5.996,2010-09-17,leaves of grass,6.0,214
51794,en,Five Minarets in New York,5.994,2010-11-17,five minarets in new york,5.7,49
51090,fr,L'Âge de raison,5.982,2010-07-28,with love from the age of reason,5.3,64
40016,en,Birdemic: Shock and Terror,5.961,2010-02-27,birdemic shock and terror,2.0,152
40247,en,Please Give,5.945,2010-01-22,please give,6.3,81
54602,en,Skateland,5.938,2011-05-13,skateland,5.4,16
56811,en,Cropsey,5.925,2009-04-25,cropsey,6.0,90
41518,hi,Guzaarish,5.919,2010-11-19,guzaarish,7.6,52
29159,it,Giallo,5.854,2010-03-13,giallo,4.0,64
28465,en,A Dangerous Man,5.853,2010-02-09,a dangerous man,5.1,53
27297,ja,Gurotesuku,5.828,2010-07-16,grotesque,5.3,69
45839,en,FRED: The Movie,5.807,2010-09-18,fred the movie,5.0,81
71700,en,Repeaters,5.801,2010-04-22,repeaters,5.7,75
32916,en,Scooby-Doo! Abracadabra-Doo,5.787,2010-02-16,scoobydoo abracadabradoo,6.8,58
55692,en,Scrat's Continental Crack-Up,5.784,2010-12-25,scrats continental crackup,6.9,67
26583,en,The Keeper,5.779,2010-01-19,the keeper,5.3,42
27584,en,High School,5.762,2010-06-03,high school,5.8,68
43950,fr,Amer,5.749,2010-04-02,amer,6.6,59
44027,en,"My Son, My Son, What Have Ye Done",5.74,2010-04-24,my son my son what have ye done,6.1,85
26010,cn,狼牙,5.716,2010-12-28,legendary assassin,6.2,33
43942,en,Freakonomics,5.705,2010-10-01,freakonomics,6.6,57
48395,fi,Rare Exports,5.704,2010-12-03,rare exports a christmas tale,6.5,233
46713,en,Hunt to Kill,5.673,2010-11-06,hunt to kill,5.1,60
41988,en,DC Showcase: Jonah Hex,5.646,2010-07-27,dc showcase jonah hex,6.8,38
57749,en,The Clinic,5.62,2010-10-10,the clinic,5.2,59
37659,en,When You're Strange,5.582,2010-04-09,when youre strange,7.6,85
39681,fr,Les 7 jours du talion,5.575,2010-07-28,seven days,6.3,76
18530,en,The Cry of the Owl,5.572,2010-03-12,the cry of the owl,5.6,46
56812,es,Balada triste de trompeta,5.552,2011-08-19,the last circus,6.7,177
291084,en,Red Riding: In the Year of Our Lord 1980,5.499,2010-02-05,red riding in the year of our lord 1980,7.1,73
44737,fr,Bébés,5.45,2010-05-07,babies,7.0,77
54553,en,Home Makeover,5.45,2010-12-13,home makeover,6.9,89
35217,de,Friendship!,5.442,2010-01-14,friendship,6.6,76
52208,en,Nude Nuns with Big Guns,5.429,2010-09-24,nude nuns with big guns,4.2,55
33555,en,Sherlock Holmes,5.39,2010-01-26,sherlock holmes,5.6,53
89704,en,Happy People: A Year in the Taiga,5.38,2010-09-03,happy people a year in the taiga,7.7,65
45316,hi,उड़ान,5.376,2010-06-17,udaan,7.2,83
37708,en,Wild Things: Foursome,5.371,2010-06-01,wild things foursome,5.0,36
40912,en,2001 Maniacs: Field of Screams,5.364,2010-07-20,2001 maniacs field of screams,4.0,31
39030,en,El Materdor,5.352,2010-11-02,el materdor,5.7,24
59435,en,An Invisible Sign,5.342,2010-10-06,an invisible sign,5.1,58
54770,ja,時をかける少女,5.319,2010-09-12,time traveller the girl who leapt through time,6.3,26
44950,en,A Horrible Way to Die,5.316,2010-11-06,a horrible way to die,5.2,36
52060,en,Christmas Cupid,5.281,2010-12-12,christmas cupid,5.8,107
44978,hi,गोलमाल 3,5.278,2010-11-05,golmaal 3,5.4,34
30239,it,Vincere,5.254,2010-03-19,vincere,6.5,54
44809,en,Dinocroc vs. Supergator,5.247,2010-06-26,dinocroc vs supergator,4.0,22
39806,en,Princess Ka'iulani,5.239,2010-05-14,princess kaiulani,5.1,22
35221,en,Father of Invention,5.238,2010-02-14,father of invention,5.4,70
102639,en,Virginia,5.236,2010-05-18,virginia,5.8,24
21467,de,Der Knochenmann,5.223,2010-02-24,the bone man,7.3,43
66193,en,Sinners and Saints,5.223,2010-06-30,sinners and saints,5.6,42
45077,en,Every Day,5.22,2010-01-14,every day,5.5,46
49261,en,Locked Down,5.2,2010-11-09,locked down,4.1,15
48243,en,Essential Killing,5.177,2010-11-20,essential killing,5.7,73
49787,en,The Reef,5.173,2010-05-15,the reef,5.6,264
44282,es,Plan B,5.164,2010-01-12,plan b,7.2,45
56968,en,The Pregnancy Pact,5.162,2010-01-23,the pregnancy pact,4.8,78
44594,en,Barry Munday,5.141,2010-03-13,barry munday,6.0,37
45781,en,Hole in One,5.105,2010-09-12,hole in one,3.9,54
241829,en,The Making of The Walking Dead,5.084,2010-07-31,the making of the walking dead,8.0,82
67198,en,Bloodworth,5.076,2010-02-06,bloodworth,6.3,18
61005,en,The Good Witch's Gift,5.071,2010-10-24,the good witchs gift,6.9,37
47088,en,The Extra Man,5.056,2010-08-01,the extra man,5.9,46
148608,en,Moon Mater,5.036,2010-11-02,moon mater,5.7,18
34563,en,Our Family Wedding,5.025,2010-03-12,our family wedding,5.5,57
37851,ru,На игре 2: Новый уровень,5.006,2010-11-11,hooked on the game 2 the next level,5.2,21
35402,en,Icarus,5.002,2010-09-10,icarus,5.2,42
53404,fr,Crime d'amour,4.99,2010-09-09,love crime,6.5,45
44862,en,Once Fallen,4.963,2010-11-02,once fallen,4.8,14
56601,en,The Perfect Game,4.958,2010-04-16,the perfect game,6.3,44
38325,ru,Как я провёл этим летом,4.92,2010-11-11,how i ended this summer,6.1,52
37932,en,Flicka 2,4.899,2010-05-04,flicka 2,5.9,48
24421,en,Stag Night,4.892,2010-10-11,stag night,4.8,34
48871,en,Red: Werewolf Hunter,4.89,2010-10-30,red werewolf hunter,4.2,31
51250,en,Gun,4.873,2010-06-10,gun,5.5,45
37058,en,I'm Here,4.851,2010-03-01,im here,7.2,82
46812,en,Lost Boys: The Thirst,4.851,2010-10-05,lost boys the thirst,5.3,61
42889,en,The Virginity Hit,4.834,2010-09-10,the virginity hit,4.6,35
44221,en,Group Sex,4.8,2010-08-24,group sex,5.4,34
45822,pl,Różyczka,4.743,2010-04-04,little rose,7.0,16
57209,ru,Неадекватные люди,4.701,2010-12-20,inadequate people,7.2,35
44565,hi,Khatta Meetha,4.677,2010-07-23,khatta meetha,4.9,21
25541,da,Broderskab,4.648,2010-04-08,brotherhood,7.5,35
62989,en,Ice Quake,4.635,2010-12-11,ice quake,4.2,32
47812,ru,Любовь в большом городе 2,4.604,2010-11-11,love and the city 2,5.7,12
48373,en,Listen to Your Heart,4.602,2010-08-14,listen to your heart,7.6,59
36147,en,Deadly Impact,4.588,2010-04-20,deadly impact,4.7,20
43943,en,Jack Goes Boating,4.587,2010-09-23,jack goes boating,6.1,57
47261,es,Carancho,4.554,2011-02-11,carancho,6.6,59
144256,en,Farewell Mr. Kringle,4.539,2010-12-04,farewell mr kringle,6.4,10
148605,en,Monster Truck Mater,4.494,2010-07-30,monster truck mater,5.6,23
33556,hi,इश्क़िया,4.48,2010-01-29,ishqiya,6.4,30
40722,en,How to Make Love to a Woman,4.459,2010-07-13,how to make love to a woman,4.6,26
42171,en,The Infidel,4.434,2010-05-01,the infidel,6.0,59
37665,en,Wake,4.39,2009-02-25,wake,4.8,23
31035,no,En ganske snill mann,4.381,2010-10-01,a somewhat gentle man,6.3,43
46198,en,My Girlfriend's Boyfriend,4.378,2010-04-22,my girlfriends boyfriend,5.9,68
46147,no,Sykt lykkelig,4.32,2010-12-20,happy happy,6.2,18
51273,ru,Тёмный мир,4.319,2010-11-11,dark world,4.3,24
66111,en,Luster,4.309,2010-12-12,luster,5.1,7
49901,de,Rammbock,4.302,2010-09-09,rammbock berlin undead,6.0,59
44224,en,Bear,4.288,2010-01-01,bear,3.5,9
11403,en,The River Why,4.282,2010-04-09,the river why,5.7,31
38186,ru,Чужая,4.274,2010-11-11,alien girl,6.7,11
44566,hi,Anjaana Anjaani,4.265,2010-10-01,anjaana anjaani,6.1,47
35691,en,Letters to God,4.242,2010-04-09,letters to god,6.9,71
43642,en,Abandoned,4.233,2010-08-24,abandoned,4.8,65
29919,en,The Six Wives of Henry Lefay,4.203,2010-10-19,the six wives of henry lefay,5.3,40
46718,en,DC Showcase: Green Arrow,4.2,2010-09-28,dc showcase green arrow,7.2,54
37757,en,Never Sleep Again: The Elm Street Legacy,4.197,2010-05-04,never sleep again the elm street legacy,8.2,63
48798,en,Love and Distrust,4.196,2010-11-02,love and distrust,4.7,16
59248,en,The Wildest Dream,4.194,2010-08-06,the wildest dream,7.2,20
44745,en,Beatdown,4.193,2010-08-31,beatdown,5.1,13
51875,en,Miss Nobody,4.145,2010-06-10,miss nobody,4.9,20
68212,en,The Terror Experiment,4.145,2010-01-01,the terror experiment,4.4,14
34586,ru,Кандагар,4.14,2010-02-11,kandahar,6.7,19
46967,en,Bill Burr: Let It Go,4.138,2010-09-18,bill burr let it go,7.9,44
32407,en,Malice in Wonderland,4.097,2010-04-16,malice in wonderland,5.7,28
35074,en,Dinoshark,4.084,2010-01-01,dinoshark,4.2,21
52939,ru,Три богатыря и Шамаханская царица,4.081,2010-12-31,tri bogatyrya i shamakhanskaya tsaritsa,5.9,30
38984,fr,Coco Chanel & Igor Stravinsky,4.057,2010-04-25,coco chanel igor stravinsky,6.3,50
37196,en,The Daisy Chain,4.047,2010-04-13,the daisy chain,5.2,35
19688,en,Middle of Nowhere,4.046,2010-07-13,middle of nowhere,5.9,35
63414,te,డార్లింగ్,4.029,2010-04-23,darling,4.9,8
6172,de,Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler,4.018,2010-01-19,my führer,5.2,38
41409,en,Airline Disaster,3.985,2010-06-29,airline disaster,3.2,15
52817,en,Bitter Feast,3.973,2010-07-08,bitter feast,5.4,27
32845,en,Wrong Side of Town,3.969,2010-02-23,wrong side of town,5.2,25
36696,ru,Белка и Стрелка. Звёздные собаки,3.952,2010-04-03,space dogs,5.5,17
55246,en,Ceremony,3.952,2010-10-08,ceremony,5.2,33
43922,en,Legendary,3.948,2010-09-10,legendary,6.4,50
38166,en,The Stranger,3.948,2010-06-01,the stranger,5.0,29
59944,ja,君に届け,3.9,2010-11-11,from me to you,6.5,37
36085,de,Vorstadtkrokodile 2,3.9,2010-06-15,the crocodiles strike back,6.4,30
40777,hi,I Hate Luv Storys,3.867,2010-06-30,i hate luv storys,6.1,51
31059,ru,Наша Russia: Яйца судьбы,3.867,2010-01-21,nasha russia yaytsa sudby,4.3,25
39544,ja,ホッタラケの島 遥と魔法の鏡,3.863,2010-02-27,oblivion island haruka and the magic mirror,6.7,18
38180,en,DC Showcase: The Spectre,3.844,2010-04-23,dc showcase the spectre,6.4,36
75311,en,The People vs. George Lucas,3.829,2010-03-14,the people vs george lucas,6.4,49
76706,en,Christmas Mail,3.793,2010-12-01,christmas mail,5.4,29
148607,en,Heavy Metal Mater,3.787,2010-11-02,heavy metal mater,5.7,19
35656,en,As Good As Dead,3.765,2010-01-25,as good as dead,4.8,15
41360,en,Hunter Prey,3.738,2010-05-01,hunter prey,5.6,51
71244,en,Monte Walsh,3.728,1970-10-07,monte walsh,6.3,20
59419,en,The Best and the Brightest,3.728,2010-01-01,the best and the brightest,4.5,11
46689,en,Waste Land,3.707,2010-01-24,waste land,7.7,51
57389,it,Le quattro volte,3.702,2010-05-28,the four times,7.6,45
48740,en,Coyote Falls,3.69,2010-07-30,coyote falls,7.3,24
55061,en,Frankie & Alice,3.69,2014-04-04,frankie alice,5.7,43
49001,fr,L'Autre monde,3.681,2010-11-11,black heaven,5.8,37
25891,en,ExTerminators,3.66,2010-11-02,exterminators,5.5,56
70448,en,All About Evil,3.659,2010-05-01,all about evil,5.6,30
59957,fr,Mères et filles,3.655,2009-10-15,hidden diary,6.4,15
52034,ja,鉄男 THE BULLET MAN,3.644,2010-04-25,tetsuo the bullet man,5.7,32
41273,fr,Tournée,3.635,2010-06-30,on tour,6.8,37
75910,en,Lifted,3.625,2010-08-13,lifted,7.3,18
35004,en,Order of Chaos,3.613,2010-01-01,order of chaos,4.4,12
44647,en,Rock Slyde,3.598,2010-05-01,rock slyde,6.1,13
352812,en,Tick Tock Tale,3.587,2010-06-10,tick tock tale,8.0,39
57517,en,First Dog,3.585,2010-10-22,first dog,6.2,17
62255,en,Tracker,3.581,2010-09-12,tracker,6.7,29
28238,en,RSC Live: Hamlet,3.549,2010-05-04,rsc live hamlet,7.7,37
49004,en,Beneath the Dark,3.531,2010-11-05,beneath the dark,4.9,21
30886,hi,वीर,3.526,2010-01-22,veer,5.7,24
41997,en,Meteor Apocalypse,3.513,2010-02-23,meteor apocalypse,3.8,12
54532,en,Is It Just Me?,3.51,2010-01-15,is it just me,6.1,34
88212,en,Prep & Landing Stocking Stuffer: Operation: Secret Santa,3.501,2010-12-07,prep landing stocking stuffer operation secret santa,6.7,42
43754,en,The Killing Jar,3.496,2010-03-19,the killing jar,5.7,27
47557,ru,Край,3.49,2010-11-11,the edge,6.0,21
46665,en,Triple Dog,3.479,2010-05-10,triple dog,5.9,59
45611,en,Jack Hunter and the Lost Treasure of Ugarit,3.471,2010-07-31,jack hunter and the lost treasure of ugarit,6.8,8
39213,en,Coach,3.469,2010-06-13,coach,4.6,12
39478,en,Stripped Naked,3.463,2010-05-30,stripped naked,4.3,6
221343,en,Locked In,3.454,2010-09-17,locked in,4.2,12
56607,ko,나탈리,3.44,2010-11-11,natalie,5.0,9
60306,en,Victim,3.44,2010-11-17,victim,4.4,19
8896,hu,Delta,3.429,2010-03-12,delta,5.8,9
151316,en,Shrek’s Yule Log,3.424,2010-12-07,shreks yule log,4.7,9
42950,en,What if...,3.423,2010-08-20,what if,6.6,29
99079,en,A Family Thanksgiving,3.406,2010-11-06,a family thanksgiving,5.2,9
39959,en,Open House,3.4,2010-08-03,open house,4.7,23
75825,en,Zero,3.366,2010-08-01,zero,7.4,35
46103,en,Born to Raise Hell,3.361,2010-10-19,born to raise hell,4.5,40
72914,en,"Fat, Sick & Nearly Dead",3.356,2010-04-16,fat sick nearly dead,7.2,69
49347,en,Needle,3.356,2010-10-09,needle,5.1,24
46584,en,The Trotsky,3.355,2010-05-05,the trotsky,6.3,43
57018,en,Captifs,3.353,2010-10-16,caged,5.5,47
45527,en,The Final Storm,3.343,2010-01-01,the final storm,4.1,18
45792,en,Amish Grace,3.342,2010-03-28,amish grace,7.0,21
36550,en,Jack and the Beanstalk,3.342,2009-11-06,jack and the beanstalk,5.2,38
15952,da,Frygtelig lykkelig,3.333,2010-02-05,terribly happy,6.5,38
48836,en,Kill Katie Malone,3.332,2010-10-10,kill katie malone,4.2,15
52688,en,November Christmas,3.331,2010-11-28,november christmas,7.6,19
47559,en,The First Grader,3.331,2010-09-04,the first grader,7.0,51
39958,en,The War Boys,3.327,2009-05-30,the war boys,6.5,29
41371,en,#1 Cheerleader Camp,3.277,2010-07-27,1 cheerleader camp,3.6,34
36699,en,My Iz Budushchego 2,3.275,2010-11-11,we are from the future 2,5.3,25
38570,en,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.264,2010-06-08,the 41yearold virgin who knocked up sarah marshall and felt superbad about it,3.4,59
57809,ru,Ёлки,3.256,2010-12-20,six degrees of celebration,6.5,35
43099,en,Mothman,3.237,2010-04-24,mothman,3.2,12
20720,en,Gabriel Iglesias: Hot and Fluffy,3.233,2007-08-07,gabriel iglesias hot and fluffy,7.4,37
65831,de,Sascha,3.226,2010-06-18,sasha,6.5,11
27807,en,The Dead Matter,3.221,2010-07-30,the dead matter,3.7,6
49541,en,Die-ner (Get It?),3.22,2010-08-24,diener get it,3.3,12
82628,en,Alligator X,3.219,2010-08-18,xtinction predator x,3.3,17
61980,en,Seeing Heaven,3.209,2012-07-16,seeing heaven,3.7,9
32206,en,Quantum Apocalypse,3.177,2010-02-24,quantum apocalypse,3.6,38
75828,en,Erratum,3.154,2010-09-16,erratum,6.6,7
35153,en,The Heavy,3.146,2010-04-16,the heavy,5.0,24
44966,en,The Freebie,3.137,2010-09-17,the freebie,4.8,12
39477,en,Small Town Saturday Night,3.136,2010-05-31,small town saturday night,6.2,17
53502,en,The Dead Undead,3.127,2010-05-13,the dead undead,3.1,9
37234,en,Sex & Drugs & Rock & Roll,3.126,2010-05-05,sex drugs rock roll,6.6,25
30587,en,Aziz Ansari: Intimate Moments for a Sensual Evening,3.125,2010-01-19,aziz ansari intimate moments for a sensual evening,6.6,28
40170,en,Mortal Kombat: Rebirth,3.121,2010-06-08,mortal kombat rebirth,7.2,52
47075,en,Samson and Delilah,3.115,2010-10-15,samson and delilah,6.1,25
45274,en,Client 9: The Rise and Fall of Eliot Spitzer,3.107,2010-11-05,client 9 the rise and fall of eliot spitzer,6.4,18
51512,en,Dear Mr. Gacy,3.104,2010-05-11,dear mr gacy,6.4,40
73541,en,You Should Meet My Son!,3.101,2010-10-31,you should meet my son,6.7,20
44991,en,The Four-Faced Liar,3.091,2010-01-01,the fourfaced liar,5.3,25
41120,en,Rush: Beyond the Lighted Stage,3.089,2010-06-29,rush beyond the lighted stage,8.3,33
148606,en,Mater Private Eye,3.079,2010-11-02,mater private eye,5.6,22
70588,en,The Myth of the American Sleepover,3.066,2011-07-22,the myth of the american sleepover,6.2,47
53778,en,DMT: The Spirit Molecule,3.057,2010-10-15,dmt the spirit molecule,6.2,40
108614,en,The Seminarian,3.055,2010-01-01,the seminarian,5.8,8
35197,en,The Reeds,3.051,2010-01-29,the reeds,4.7,25
53344,en,Lemmy,3.047,2010-03-15,lemmy,7.4,51
41504,fr,L'enfer d'Henri-Georges Clouzot,3.045,2010-05-02,henri georges clouzots inferno,7.1,21
42966,en,Once Upon a Time in Mumbaai,3.037,2010-07-30,once upon a time in mumbaai,6.6,36
63943,en,West Is West,3.035,2010-11-02,west is west,6.6,23
90363,en,Mysterious Island,3.031,2010-02-11,mysterious island,4.3,12
57173,en,Monsterwolf,3.016,2010-10-09,monsterwolf,3.8,10
34144,hi,अतिथि तुम कब जाओगे?,3.007,2010-02-26,atithi tum kab jaoge,6.3,26
45022,en,Holy Rollers,2.992,2010-05-21,holy rollers,5.9,43
45806,en,Nothing Personal,2.985,2010-11-18,nothing personal,6.4,37
78059,en,Call Me Mrs. Miracle,2.983,2010-11-27,call me mrs miracle,5.4,22
171536,en,Unidentified Flying Mater,2.978,2010-11-02,unidentified flying mater,6.1,27
47320,en,Cherry,2.969,2010-10-08,cherry,6.5,40
45020,en,Mercy,2.959,2010-04-13,mercy,5.6,10
123883,en,Ice Dreams,2.945,2010-01-23,ice dreams,6.0,11
54700,en,The Presence,2.944,2010-08-04,the presence,4.2,37
70862,en,American Grindhouse,2.942,2011-02-04,american grindhouse,6.9,35
29833,en,Brain Dead,2.941,2007-10-31,brain dead,5.2,18
34231,en,The Graves,2.941,2010-01-29,the graves,3.2,22
45959,en,Dark Relic,2.926,2010-03-27,dark relic,3.1,8
70059,en,Wolf Town,2.916,2010-07-09,wolf town,3.2,10
47358,en,Just Say Love,2.905,2010-04-02,just say love,5.1,9
44946,en,Knucklehead,2.895,2010-10-22,knucklehead,5.0,24
32904,en,Tony,2.893,2010-01-01,tony,6.0,39
45013,en,Burning Palms,2.883,2010-04-23,burning palms,5.6,27
56928,en,Meet Monica Velour,2.883,2010-06-04,meet monica velour,5.4,18
41179,en,Pièce Montée,2.883,2010-04-04,the wedding cake,5.2,27
94025,en,The Stranger in Us,2.875,2010-06-23,the stranger in us,5.6,8
44944,en,For Colored Girls,2.858,2010-11-05,for colored girls,6.8,33
47853,en,King of the Avenue,2.857,2010-09-17,king of the avenue,4.5,9
31992,en,Freeway Killer,2.848,2009-11-04,freeway killer,5.5,10
140967,en,Mater the Greater,2.846,2010-11-02,mater the greater,5.9,24
77594,en,Dead West,2.845,2010-10-09,dead west,3.0,7
55322,en,Grant Morrison:  Talking with Gods,2.835,2010-10-26,grant morrison talking with gods,6.6,8
44773,en,The 7 Adventures of Sinbad,2.835,2010-05-25,the 7 adventures of sinbad,3.3,16
56553,en,Rescue Squad Mater,2.833,2010-11-02,rescue squad mater,5.9,22
60669,ja,文学少女,2.83,2010-10-27,book girl,6.4,9
58765,en,Slices of Life,2.828,2010-10-23,slices of life,2.5,6
44219,en,The Chosen One,2.818,2010-09-03,the chosen one,4.5,23
43924,en,The Tillman Story,2.813,2010-08-22,the tillman story,7.5,33
130165,en,President's Day,2.809,2010-02-15,presidents day,3.6,6
48495,en,Double Wedding,2.786,2010-07-20,double wedding,6.4,19
33275,en,Red Hook,2.783,2009-10-03,red hook,3.9,6
69961,en,Horse Crazy 2: The Legend of Grizzly Mountain,2.774,2010-01-02,horse crazy 2 the legend of grizzly mountain,4.4,4
